"","country","year","sex","x","q_x"
"11972","Germany",2015,"male",80,0.06177135
"11973","Germany",2015,"female",81,0.04441142
"11974","Germany",2015,"male",81,0.0670072
"11975","Germany",2015,"female",82,0.05228637
"11976","Germany",2015,"male",82,0.07689534
"11977","Germany",2015,"female",83,0.06002289
"11978","Germany",2015,"male",83,0.0868384
"11979","Germany",2015,"female",84,0.07012211
"11980","Germany",2015,"male",84,0.09805479
"11981","Germany",2015,"female",85,0.08030101
"11982","Germany",2015,"male",85,0.11064087
"11983","Germany",2015,"female",86,0.09210369
"11984","Germany",2015,"male",86,0.12392419
"11985","Germany",2015,"female",87,0.10451694
"11986","Germany",2015,"male",87,0.1349373
"11987","Germany",2015,"female",88,0.11865634
"11988","Germany",2015,"male",88,0.15183591
"11989","Germany",2015,"female",89,0.13581519
"11990","Germany",2015,"male",89,0.16565931
"11991","Germany",2015,"female",90,0.1556026
"11992","Germany",2015,"male",90,0.18712496
"11993","Germany",2015,"female",91,0.17203858
"11994","Germany",2015,"male",91,0.20987433
"11995","Germany",2015,"female",92,0.19341318
"11996","Germany",2015,"male",92,0.23004151
"11997","Germany",2015,"female",93,0.21796117
"11998","Germany",2015,"male",93,0.25343528
"11999","Germany",2015,"female",94,0.23659592
"12000","Germany",2015,"male",94,0.27419577
"12001","Germany",2015,"female",95,0.26296765
"12002","Germany",2015,"male",95,0.2951793
"12003","Germany",2015,"female",96,0.28816504
"12004","Germany",2015,"male",96,0.31840747
"12005","Germany",2015,"female",97,0.31389951
"12006","Germany",2015,"male",97,0.34178181
"12007","Germany",2015,"female",98,0.33986854
"12008","Germany",2015,"male",98,0.3650733
"12009","Germany",2015,"female",99,0.36575846
"12010","Germany",2015,"male",99,0.38805617
"12011","Germany",2016,"female",0,0.00322108
"12012","Germany",2016,"male",0,0.00379758
"12013","Germany",2016,"female",1,0.00022997
"12014","Germany",2016,"male",1,0.00029996
"12015","Germany",2016,"female",2,0.00011999
"12016","Germany",2016,"male",2,0.00017998
"12017","Germany",2016,"female",3,0.00011999
"12018","Germany",2016,"male",3,1e-04
"12019","Germany",2016,"female",4,8e-05
"12020","Germany",2016,"male",4,0.00011999
"12021","Germany",2016,"female",5,1e-04
"12022","Germany",2016,"male",5,0.00012999
"12023","Germany",2016,"female",6,9e-05
"12024","Germany",2016,"male",6,0.00010999
"12025","Germany",2016,"female",7,3e-05
"12026","Germany",2016,"male",7,9e-05
"12027","Germany",2016,"female",8,7e-05
"12028","Germany",2016,"male",8,1e-04
"12029","Germany",2016,"female",9,7e-05
"12030","Germany",2016,"male",9,8e-05
"12031","Germany",2016,"female",10,6e-05
"12032","Germany",2016,"male",10,8e-05
"12033","Germany",2016,"female",11,8e-05
"12034","Germany",2016,"male",11,9e-05
"12035","Germany",2016,"female",12,8e-05
"12036","Germany",2016,"male",12,6e-05
"12037","Germany",2016,"female",13,1e-04
"12038","Germany",2016,"male",13,0.00010999
"12039","Germany",2016,"female",14,0.00010999
"12040","Germany",2016,"male",14,0.00012999
"12041","Germany",2016,"female",15,0.00011999
"12042","Germany",2016,"male",15,0.00013999
"12043","Germany",2016,"female",16,0.00012999
"12044","Germany",2016,"male",16,0.00026996
"12045","Germany",2016,"female",17,0.00014999
"12046","Germany",2016,"male",17,0.00029996
"12047","Germany",2016,"female",18,0.00019998
"12048","Germany",2016,"male",18,0.00039992
"12049","Germany",2016,"female",19,0.00018998
"12050","Germany",2016,"male",19,0.00038992
"12051","Germany",2016,"female",20,0.00016999
"12052","Germany",2016,"male",20,0.0004499
"12053","Germany",2016,"female",21,0.00014999
"12054","Germany",2016,"male",21,0.00038992
"12055","Germany",2016,"female",22,0.00018998
"12056","Germany",2016,"male",22,0.00050987
"12057","Germany",2016,"female",23,0.00017998
"12058","Germany",2016,"male",23,0.00041991
"12059","Germany",2016,"female",24,0.00014999
"12060","Germany",2016,"male",24,0.00047988
"12061","Germany",2016,"female",25,0.00017998
"12062","Germany",2016,"male",25,0.0004399
"12063","Germany",2016,"female",26,0.00019998
"12064","Germany",2016,"male",26,0.00045989
"12065","Germany",2016,"female",27,0.00021998
"12066","Germany",2016,"male",27,0.00050987
"12067","Germany",2016,"female",28,0.00023997
"12068","Germany",2016,"male",28,0.00047988
"12069","Germany",2016,"female",29,0.00023997
"12070","Germany",2016,"male",29,0.00053985
"12071","Germany",2016,"female",30,0.00032995
"12072","Germany",2016,"male",30,0.00055984
"12073","Germany",2016,"female",31,0.00029996
"12074","Germany",2016,"male",31,0.00064979
"12075","Germany",2016,"female",32,0.00037993
"12076","Germany",2016,"male",32,0.00067977
"12077","Germany",2016,"female",33,0.00033994
"12078","Germany",2016,"male",33,0.00066978
"12079","Germany",2016,"female",34,0.00038992
"12080","Germany",2016,"male",34,0.00083965
"12081","Germany",2016,"female",35,0.00038992
"12082","Germany",2016,"male",35,0.00087961
"12083","Germany",2016,"female",36,0.00045989
"12084","Germany",2016,"male",36,0.00087961
"12085","Germany",2016,"female",37,0.00048988
"12086","Germany",2016,"male",37,0.00096953
"12087","Germany",2016,"female",38,0.0006298
"12088","Germany",2016,"male",38,0.00105944
"12089","Germany",2016,"female",39,0.00053985
"12090","Germany",2016,"male",39,0.00112936
"12091","Germany",2016,"female",40,0.00075971
"12092","Germany",2016,"male",40,0.0013391
"12093","Germany",2016,"female",41,0.00078969
"12094","Germany",2016,"male",41,0.00129916
"12095","Germany",2016,"female",42,0.00080967
"12096","Germany",2016,"male",42,0.00148889
"12097","Germany",2016,"female",43,0.0008896
"12098","Germany",2016,"male",43,0.00155878
"12099","Germany",2016,"female",44,0.0009995
"12100","Germany",2016,"male",44,0.00187823
"12101","Germany",2016,"female",45,0.00114934
"12102","Germany",2016,"male",45,0.00198802
"12103","Germany",2016,"female",46,0.00120927
"12104","Germany",2016,"male",46,0.00220756
"12105","Germany",2016,"female",47,0.00142898
"12106","Germany",2016,"male",47,0.0024071
"12107","Germany",2016,"female",48,0.00167859
"12108","Germany",2016,"male",48,0.00272628
"12109","Germany",2016,"female",49,0.00179838
"12110","Germany",2016,"male",49,0.00311514
"12111","Germany",2016,"female",50,0.00191816
"12112","Germany",2016,"male",50,0.0034042
"12113","Germany",2016,"female",51,0.00211776
"12114","Germany",2016,"male",51,0.00380276
"12115","Germany",2016,"female",52,0.00242705
"12116","Germany",2016,"male",52,0.00424099
"12117","Germany",2016,"female",53,0.00259662
"12118","Germany",2016,"male",53,0.00479846
"12119","Germany",2016,"female",54,0.00293568
"12120","Germany",2016,"male",54,0.00548492
"12121","Germany",2016,"female",55,0.0033743
"12122","Germany",2016,"male",55,0.00606157
"12123","Germany",2016,"female",56,0.00359353
"12124","Germany",2016,"male",56,0.00673723
"12125","Germany",2016,"female",57,0.0039721
"12126","Germany",2016,"male",57,0.0074025
"12127","Germany",2016,"female",58,0.00454963
"12128","Germany",2016,"male",58,0.00848386
"12129","Germany",2016,"female",59,0.00477856
"12130","Germany",2016,"male",59,0.00912815
"12131","Germany",2016,"female",60,0.00543519
"12132","Germany",2016,"male",60,0.00997005
"12133","Germany",2016,"female",61,0.00550481
"12134","Germany",2016,"male",61,0.01076178
"12135","Germany",2016,"female",62,0.00616096
"12136","Germany",2016,"male",62,0.01198771
"12137","Germany",2016,"female",63,0.00662796
"12138","Germany",2016,"male",63,0.01304436
"12139","Germany",2016,"female",64,0.00732309
"12140","Germany",2016,"male",64,0.01439563
"12141","Germany",2016,"female",65,0.00803757
"12142","Germany",2016,"male",65,0.01557771
"12143","Germany",2016,"female",66,0.00867223
"12144","Germany",2016,"male",66,0.01648303
"12145","Germany",2016,"female",67,0.00954424
"12146","Germany",2016,"male",67,0.01795731
"12147","Germany",2016,"female",68,0.01039568
"12148","Germany",2016,"male",68,0.01876232
"12149","Germany",2016,"female",69,0.01126618
"12150","Germany",2016,"male",69,0.02098743
"12151","Germany",2016,"female",70,0.01242236
"12152","Germany",2016,"male",70,0.02214212
"12153","Germany",2016,"female",71,0.01372516
"12154","Germany",2016,"male",71,0.02474988
"12155","Germany",2016,"female",72,0.0147307
"12156","Germany",2016,"male",72,0.02649431
"12157","Germany",2016,"female",73,0.01556787
"12158","Germany",2016,"male",73,0.02793431
"12159","Germany",2016,"female",74,0.01766263
"12160","Germany",2016,"male",74,0.03103095
"12161","Germany",2016,"female",75,0.01842861
"12162","Germany",2016,"male",75,0.03316091
"12163","Germany",2016,"female",76,0.02147687
"12164","Germany",2016,"male",76,0.03737813
"12165","Germany",2016,"female",77,0.02384234
"12166","Germany",2016,"male",77,0.04111696
"12167","Germany",2016,"female",78,0.02733132
"12168","Germany",2016,"male",78,0.04578721
"12169","Germany",2016,"female",79,0.03172854
"12170","Germany",2016,"male",79,0.05093872
"12171","Germany",2016,"female",80,0.03742628
"12172","Germany",2016,"male",80,0.05662037
"12173","Germany",2016,"female",81,0.04396196
"12174","Germany",2016,"male",81,0.06646526
"12175","Germany",2016,"female",82,0.04861867
"12176","Germany",2016,"male",82,0.07261426
"12177","Germany",2016,"female",83,0.05685638
"12178","Germany",2016,"male",83,0.08261072
"12179","Germany",2016,"female",84,0.06561436
"12180","Germany",2016,"male",84,0.09310419
"12181","Germany",2016,"female",85,0.07634968
"12182","Germany",2016,"male",85,0.10516343
"12183","Germany",2016,"female",86,0.08778044
"12184","Germany",2016,"male",86,0.117399
"12185","Germany",2016,"female",87,0.09958191
"12186","Germany",2016,"male",87,0.1330483
"12187","Germany",2016,"female",88,0.11275354
"12188","Germany",2016,"male",88,0.14731616
"12189","Germany",2016,"female",89,0.1284711
"12190","Germany",2016,"male",89,0.16263441
"12191","Germany",2016,"female",90,0.14402376
"12192","Germany",2016,"male",90,0.17800856
"12193","Germany",2016,"female",91,0.16518811
"12194","Germany",2016,"male",91,0.19858769
"12195","Germany",2016,"female",92,0.18252039
"12196","Germany",2016,"male",92,0.22039517
"12197","Germany",2016,"female",93,0.2021583
"12198","Germany",2016,"male",93,0.23831231
"12199","Germany",2016,"female",94,0.22621127
"12200","Germany",2016,"male",94,0.27084603
"12201","Germany",2016,"female",95,0.2485392
"12202","Germany",2016,"male",95,0.28558362
"12203","Germany",2016,"female",96,0.27269179
"12204","Germany",2016,"male",96,0.30851378
"12205","Germany",2016,"female",97,0.29752138
"12206","Germany",2016,"male",97,0.33168261
"12207","Germany",2016,"female",98,0.32275964
"12208","Germany",2016,"male",98,0.3548674
"12209","Germany",2016,"female",99,0.34811984
"12210","Germany",2016,"male",99,0.37784484
"12211","Germany",2017,"female",0,0.00296246
"12212","Germany",2017,"male",0,0.00348952
"12213","Germany",2017,"female",1,0.00023997
"12214","Germany",2017,"male",1,0.00026996
"12215","Germany",2017,"female",2,0.00010999
"12216","Germany",2017,"male",2,0.00014999
"12217","Germany",2017,"female",3,9e-05
"12218","Germany",2017,"male",3,1e-04
"12219","Germany",2017,"female",4,0.00011999
"12220","Germany",2017,"male",4,8e-05
"12221","Germany",2017,"female",5,9e-05
"12222","Germany",2017,"male",5,9e-05
"12223","Germany",2017,"female",6,9e-05
"12224","Germany",2017,"male",6,8e-05
"12225","Germany",2017,"female",7,7e-05
"12226","Germany",2017,"male",7,7e-05
"12227","Germany",2017,"female",8,6e-05
"12228","Germany",2017,"male",8,8e-05
"12229","Germany",2017,"female",9,5e-05
"12230","Germany",2017,"male",9,6e-05
"12231","Germany",2017,"female",10,5e-05
"12232","Germany",2017,"male",10,6e-05
"12233","Germany",2017,"female",11,7e-05
"12234","Germany",2017,"male",11,8e-05
"12235","Germany",2017,"female",12,8e-05
"12236","Germany",2017,"male",12,6e-05
"12237","Germany",2017,"female",13,0.00010999
"12238","Germany",2017,"male",13,8e-05
"12239","Germany",2017,"female",14,8e-05
"12240","Germany",2017,"male",14,0.00013999
"12241","Germany",2017,"female",15,0.00011999
"12242","Germany",2017,"male",15,0.00013999
"12243","Germany",2017,"female",16,0.00015999
"12244","Germany",2017,"male",16,0.00021998
"12245","Germany",2017,"female",17,0.00010999
"12246","Germany",2017,"male",17,0.00025997
"12247","Germany",2017,"female",18,0.00018998
"12248","Germany",2017,"male",18,0.00033994
"12249","Germany",2017,"female",19,0.00016999
"12250","Germany",2017,"male",19,0.00041991
"12251","Germany",2017,"female",20,0.00020998
"12252","Germany",2017,"male",20,0.00041991
"12253","Germany",2017,"female",21,0.00018998
"12254","Germany",2017,"male",21,0.00039992
"12255","Germany",2017,"female",22,0.00015999
"12256","Germany",2017,"male",22,0.00039992
"12257","Germany",2017,"female",23,0.00017998
"12258","Germany",2017,"male",23,0.00038992
"12259","Germany",2017,"female",24,0.00019998
"12260","Germany",2017,"male",24,0.00046989
"12261","Germany",2017,"female",25,0.00016999
"12262","Germany",2017,"male",25,0.00042991
"12263","Germany",2017,"female",26,0.00018998
"12264","Germany",2017,"male",26,0.0004399
"12265","Germany",2017,"female",27,0.00020998
"12266","Germany",2017,"male",27,0.00040992
"12267","Germany",2017,"female",28,0.00022997
"12268","Germany",2017,"male",28,0.00048988
"12269","Germany",2017,"female",29,0.00026996
"12270","Germany",2017,"male",29,0.00051986
"12271","Germany",2017,"female",30,0.00031995
"12272","Germany",2017,"male",30,0.00057983
"12273","Germany",2017,"female",31,0.00030995
"12274","Germany",2017,"male",31,0.00064979
"12275","Germany",2017,"female",32,0.00030995
"12276","Germany",2017,"male",32,0.0006398
"12277","Germany",2017,"female",33,0.00034994
"12278","Germany",2017,"male",33,0.00078969
"12279","Germany",2017,"female",34,0.0004399
"12280","Germany",2017,"male",34,0.00074972
"12281","Germany",2017,"female",35,0.00042991
"12282","Germany",2017,"male",35,0.0007797
"12283","Germany",2017,"female",36,0.00040992
"12284","Germany",2017,"male",36,0.0008896
"12285","Germany",2017,"female",37,0.00046989
"12286","Germany",2017,"male",37,0.00103946
"12287","Germany",2017,"female",38,0.00057983
"12288","Germany",2017,"male",38,0.00106943
"12289","Germany",2017,"female",39,0.00060981
"12290","Germany",2017,"male",39,0.00104945
"12291","Germany",2017,"female",40,0.00067977
"12292","Germany",2017,"male",40,0.00115933
"12293","Germany",2017,"female",41,0.00067977
"12294","Germany",2017,"male",41,0.00127918
"12295","Germany",2017,"female",42,0.00074972
"12296","Germany",2017,"male",42,0.00135908
"12297","Germany",2017,"female",43,0.0008896
"12298","Germany",2017,"male",43,0.00152883
"12299","Germany",2017,"female",44,0.00096953
"12300","Germany",2017,"male",44,0.00177842
"12301","Germany",2017,"female",45,0.00114934
"12302","Germany",2017,"male",45,0.00193812
"12303","Germany",2017,"female",46,0.00125921
"12304","Germany",2017,"male",46,0.00220756
"12305","Germany",2017,"female",47,0.00131913
"12306","Germany",2017,"male",47,0.00234724
"12307","Germany",2017,"female",48,0.00152883
"12308","Germany",2017,"male",48,0.00265647
"12309","Germany",2017,"female",49,0.00173849
"12310","Germany",2017,"male",49,0.00283597
"12311","Germany",2017,"female",50,0.00177842
"12312","Germany",2017,"male",50,0.00323476
"12313","Germany",2017,"female",51,0.00210778
"12314","Germany",2017,"male",51,0.00365331
"12315","Germany",2017,"female",52,0.00231731
"12316","Germany",2017,"male",52,0.00407169
"12317","Germany",2017,"female",53,0.00258665
"12318","Germany",2017,"male",53,0.0045994
"12319","Germany",2017,"female",54,0.00294566
"12320","Germany",2017,"male",54,0.00530589
"12321","Germany",2017,"female",55,0.00314505
"12322","Germany",2017,"male",55,0.00579317
"12323","Germany",2017,"female",56,0.00359353
"12324","Germany",2017,"male",56,0.00657829
"12325","Germany",2017,"female",57,0.00391233
"12326","Germany",2017,"male",57,0.00712453
"12327","Germany",2017,"female",58,0.00424099
"12328","Germany",2017,"male",58,0.00800781
"12329","Germany",2017,"female",59,0.0045994
"12330","Germany",2017,"male",59,0.00884075
"12331","Germany",2017,"female",60,0.00523625
"12332","Germany",2017,"male",60,0.00960366
"12333","Germany",2017,"female",61,0.00586276
"12334","Germany",2017,"male",61,0.01094972
"12335","Germany",2017,"female",62,0.00604169
"12336","Germany",2017,"male",62,0.01181973
"12337","Germany",2017,"female",63,0.00671736
"12338","Germany",2017,"male",63,0.01281733
"12339","Germany",2017,"female",64,0.00722381
"12340","Germany",2017,"male",64,0.01397171
"12341","Germany",2017,"female",65,0.00782923
"12342","Germany",2017,"male",65,0.01531187
"12343","Germany",2017,"female",66,0.00859292
"12344","Germany",2017,"male",66,0.01633548
"12345","Germany",2017,"female",67,0.00929658
"12346","Germany",2017,"male",67,0.01771175
"12347","Germany",2017,"female",68,0.01046495
"12348","Germany",2017,"male",68,0.01939017
"12349","Germany",2017,"female",69,0.01129584
"12350","Germany",2017,"male",69,0.02079158
"12351","Germany",2017,"female",70,0.01270873
"12352","Germany",2017,"male",70,0.02227903
"12353","Germany",2017,"female",71,0.01362652
"12354","Germany",2017,"male",71,0.0240083
"12355","Germany",2017,"female",72,0.01527248
"12356","Germany",2017,"male",72,0.02665009
"12357","Germany",2017,"female",73,0.01671906
"12358","Germany",2017,"male",73,0.02929454
"12359","Germany",2017,"female",74,0.01741699
"12360","Germany",2017,"male",74,0.03019708
"12361","Germany",2017,"female",75,0.01963532
"12362","Germany",2017,"male",75,0.03424348
"12363","Germany",2017,"female",76,0.0208993
"12364","Germany",2017,"male",76,0.03643397
"12365","Germany",2017,"female",77,0.02409615
"12366","Germany",2017,"male",77,0.04138552
"12367","Germany",2017,"female",78,0.02714646
"12368","Germany",2017,"male",78,0.04509
"12369","Germany",2017,"female",79,0.0311957
"12370","Germany",2017,"male",79,0.04997904
"12371","Germany",2017,"female",80,0.03663637
"12372","Germany",2017,"male",80,0.05673366
"12373","Germany",2017,"female",81,0.04265064
"12374","Germany",2017,"male",81,0.063751
"12375","Germany",2017,"female",82,0.05065376
"12376","Germany",2017,"male",82,0.07398776
"12377","Germany",2017,"female",83,0.05578913
"12378","Germany",2017,"male",83,0.08018123
"12379","Germany",2017,"female",84,0.06523075
"12380","Germany",2017,"male",84,0.09238576
"12381","Germany",2017,"female",85,0.07739449
"12382","Germany",2017,"male",85,0.10635649
"12383","Germany",2017,"female",86,0.08757016
"12384","Germany",2017,"male",86,0.11805444
"12385","Germany",2017,"female",87,0.09978052
"12386","Germany",2017,"male",87,0.13140868
"12387","Germany",2017,"female",88,0.11484372
"12388","Germany",2017,"male",88,0.1487995
"12389","Germany",2017,"female",89,0.12875127
"12390","Germany",2017,"male",89,0.16469142
"12391","Germany",2017,"female",90,0.14901366
"12392","Germany",2017,"male",90,0.18490385
"12393","Germany",2017,"female",91,0.16807878
"12394","Germany",2017,"male",91,0.20099396
"12395","Germany",2017,"female",92,0.18842221
"12396","Germany",2017,"male",92,0.23034689
"12397","Germany",2017,"female",93,0.20794954
"12398","Germany",2017,"male",93,0.24312513
"12399","Germany",2017,"female",94,0.22961849
"12400","Germany",2017,"male",94,0.27005332
"12401","Germany",2017,"female",95,0.25548225
"12402","Germany",2017,"male",95,0.29190462
"12403","Germany",2017,"female",96,0.28052661
"12404","Germany",2017,"male",96,0.31548262
"12405","Germany",2017,"female",97,0.30619781
"12406","Germany",2017,"male",97,0.33924112
"12407","Germany",2017,"female",98,0.33219719
"12408","Germany",2017,"male",98,0.36293974
"12409","Germany",2017,"female",99,0.3582104
"12410","Germany",2017,"male",99,0.38634046
"12411","Germany",2018,"female",0,0.00287291
"12412","Germany",2018,"male",0,0.0034597
"12413","Germany",2018,"female",1,0.00027996
"12414","Germany",2018,"male",1,0.00025997
"12415","Germany",2018,"female",2,0.00013999
"12416","Germany",2018,"male",2,0.00013999
"12417","Germany",2018,"female",3,1e-04
"12418","Germany",2018,"male",3,0.00012999
"12419","Germany",2018,"female",4,9e-05
"12420","Germany",2018,"male",4,0.00011999
"12421","Germany",2018,"female",5,7e-05
"12422","Germany",2018,"male",5,9e-05
"12423","Germany",2018,"female",6,9e-05
"12424","Germany",2018,"male",6,9e-05
"12425","Germany",2018,"female",7,4e-05
"12426","Germany",2018,"male",7,1e-04
"12427","Germany",2018,"female",8,8e-05
"12428","Germany",2018,"male",8,8e-05
"12429","Germany",2018,"female",9,6e-05
"12430","Germany",2018,"male",9,1e-04
"12431","Germany",2018,"female",10,6e-05
"12432","Germany",2018,"male",10,8e-05
"12433","Germany",2018,"female",11,8e-05
"12434","Germany",2018,"male",11,7e-05
"12435","Germany",2018,"female",12,8e-05
"12436","Germany",2018,"male",12,9e-05
"12437","Germany",2018,"female",13,7e-05
"12438","Germany",2018,"male",13,9e-05
"12439","Germany",2018,"female",14,9e-05
"12440","Germany",2018,"male",14,0.00013999
"12441","Germany",2018,"female",15,0.00011999
"12442","Germany",2018,"male",15,0.00018998
"12443","Germany",2018,"female",16,0.00015999
"12444","Germany",2018,"male",16,0.00024997
"12445","Germany",2018,"female",17,0.00014999
"12446","Germany",2018,"male",17,0.00026996
"12447","Germany",2018,"female",18,0.00018998
"12448","Germany",2018,"male",18,0.00039992
"12449","Germany",2018,"female",19,0.00015999
"12450","Germany",2018,"male",19,0.00037993
"12451","Germany",2018,"female",20,0.00016999
"12452","Germany",2018,"male",20,0.00041991
"12453","Germany",2018,"female",21,0.00015999
"12454","Germany",2018,"male",21,0.00042991
"12455","Germany",2018,"female",22,0.00013999
"12456","Germany",2018,"male",22,0.0004499
"12457","Germany",2018,"female",23,0.00017998
"12458","Germany",2018,"male",23,0.00040992
"12459","Germany",2018,"female",24,0.00018998
"12460","Germany",2018,"male",24,0.00046989
"12461","Germany",2018,"female",25,0.00020998
"12462","Germany",2018,"male",25,0.0004399
"12463","Germany",2018,"female",26,0.00016999
"12464","Germany",2018,"male",26,0.00046989
"12465","Germany",2018,"female",27,0.00020998
"12466","Germany",2018,"male",27,0.00045989
"12467","Germany",2018,"female",28,0.00023997
"12468","Germany",2018,"male",28,0.00048988
"12469","Germany",2018,"female",29,0.00025997
"12470","Germany",2018,"male",29,0.00048988
"12471","Germany",2018,"female",30,0.00029996
"12472","Germany",2018,"male",30,0.00054985
"12473","Germany",2018,"female",31,0.00032995
"12474","Germany",2018,"male",31,0.00054985
"12475","Germany",2018,"female",32,0.00033994
"12476","Germany",2018,"male",32,0.00058983
"12477","Germany",2018,"female",33,0.00038992
"12478","Germany",2018,"male",33,0.00072973
"12479","Germany",2018,"female",34,0.00039992
"12480","Germany",2018,"male",34,0.00071974
"12481","Germany",2018,"female",35,0.00041991
"12482","Germany",2018,"male",35,0.00074972
"12483","Germany",2018,"female",36,0.00050987
"12484","Germany",2018,"male",36,0.00080967
"12485","Germany",2018,"female",37,0.00045989
"12486","Germany",2018,"male",37,0.00092957
"12487","Germany",2018,"female",38,0.00059982
"12488","Germany",2018,"male",38,0.00106943
"12489","Germany",2018,"female",39,0.00065978
"12490","Germany",2018,"male",39,0.00115933
"12491","Germany",2018,"female",40,0.00061981
"12492","Germany",2018,"male",40,0.00121926
"12493","Germany",2018,"female",41,0.00075971
"12494","Germany",2018,"male",41,0.00142898
"12495","Germany",2018,"female",42,0.00082966
"12496","Germany",2018,"male",42,0.00147891
"12497","Germany",2018,"female",43,0.00095954
"12498","Germany",2018,"male",43,0.0015488
"12499","Germany",2018,"female",44,0.00093956
"12500","Germany",2018,"male",44,0.00173849
"12501","Germany",2018,"female",45,0.00114934
"12502","Germany",2018,"male",45,0.0019481
"12503","Germany",2018,"female",46,0.0011793
"12504","Germany",2018,"male",46,0.00211776
"12505","Germany",2018,"female",47,0.00135908
"12506","Germany",2018,"male",47,0.00234724
"12507","Germany",2018,"female",48,0.00156877
"12508","Germany",2018,"male",48,0.00257668
"12509","Germany",2018,"female",49,0.00169856
"12510","Germany",2018,"male",49,0.00294566
"12511","Germany",2018,"female",50,0.00185827
"12512","Germany",2018,"male",50,0.0033145
"12513","Germany",2018,"female",51,0.00219758
"12514","Germany",2018,"male",51,0.00365331
"12515","Germany",2018,"female",52,0.00225745
"12516","Germany",2018,"male",52,0.00410157
"12517","Germany",2018,"female",53,0.00250685
"12518","Germany",2018,"male",53,0.00466907
"12519","Germany",2018,"female",54,0.00277614
"12520","Germany",2018,"male",54,0.00513677
"12521","Germany",2018,"female",55,0.00321482
"12522","Germany",2018,"male",55,0.0058727
"12523","Germany",2018,"female",56,0.00354371
"12524","Germany",2018,"male",56,0.00645907
"12525","Germany",2018,"female",57,0.00388245
"12526","Germany",2018,"male",57,0.00745213
"12527","Germany",2018,"female",58,0.00425095
"12528","Germany",2018,"male",58,0.00797805
"12529","Germany",2018,"female",59,0.00472879
"12530","Germany",2018,"male",59,0.00884075
"12531","Germany",2018,"female",60,0.00517657
"12532","Germany",2018,"male",60,0.00995025
"12533","Germany",2018,"female",61,0.00570369
"12534","Germany",2018,"male",61,0.01077167
"12535","Germany",2018,"female",62,0.00621065
"12536","Germany",2018,"male",62,0.01203712
"12537","Germany",2018,"female",63,0.00690607
"12538","Germany",2018,"male",63,0.01307397
"12539","Germany",2018,"female",64,0.00783915
"12540","Germany",2018,"male",64,0.0143562
"12541","Germany",2018,"female",65,0.00802765
"12542","Germany",2018,"male",65,0.01533156
"12543","Germany",2018,"female",66,0.00895968
"12544","Germany",2018,"male",66,0.01690588
"12545","Germany",2018,"female",67,0.0094848
"12546","Germany",2018,"male",67,0.01810461
"12547","Germany",2018,"female",68,0.01048475
"12548","Germany",2018,"male",68,0.01928229
"12549","Germany",2018,"female",69,0.01165172
"12550","Germany",2018,"male",69,0.02075241
"12551","Germany",2018,"female",70,0.01264949
"12552","Germany",2018,"male",70,0.02247458
"12553","Germany",2018,"female",71,0.01360679
"12554","Germany",2018,"male",71,0.02480841
"12555","Germany",2018,"female",72,0.01494745
"12556","Germany",2018,"male",72,0.02622165
"12557","Germany",2018,"female",73,0.01705334
"12558","Germany",2018,"male",73,0.02905178
"12559","Germany",2018,"female",74,0.01846788
"12560","Germany",2018,"male",74,0.03205778
"12561","Germany",2018,"female",75,0.01980198
"12562","Germany",2018,"male",75,0.03354768
"12563","Germany",2018,"female",76,0.02243547
"12564","Germany",2018,"male",76,0.03781137
"12565","Germany",2018,"female",77,0.02344198
"12566","Germany",2018,"male",77,0.03959047
"12567","Germany",2018,"female",78,0.02783708
"12568","Germany",2018,"male",78,0.04554849
"12569","Germany",2018,"female",79,0.03134105
"12570","Germany",2018,"male",79,0.05051125
"12571","Germany",2018,"female",80,0.03539241
"12572","Germany",2018,"male",80,0.05596866
"12573","Germany",2018,"female",81,0.04152937
"12574","Germany",2018,"male",81,0.06351665
"12575","Germany",2018,"female",82,0.04879952
"12576","Germany",2018,"male",82,0.07137829
"12577","Germany",2018,"female",83,0.05738485
"12578","Germany",2018,"male",83,0.08162678
"12579","Germany",2018,"female",84,0.06467845
"12580","Germany",2018,"male",84,0.09062833
"12581","Germany",2018,"female",85,0.07513703
"12582","Germany",2018,"male",85,0.10266481
"12583","Germany",2018,"female",86,0.08732326
"12584","Germany",2018,"male",86,0.1174876
"12585","Germany",2018,"female",87,0.1020076
"12586","Germany",2018,"male",87,0.1307363
"12587","Germany",2018,"female",88,0.1161932
"12588","Germany",2018,"male",88,0.14784803
"12589","Germany",2018,"female",89,0.13194101
"12590","Germany",2018,"male",89,0.16609664
"12591","Germany",2018,"female",90,0.14975854
"12592","Germany",2018,"male",90,0.18181818
"12593","Germany",2018,"female",91,0.16874134
"12594","Germany",2018,"male",91,0.19944723
"12595","Germany",2018,"female",92,0.18892254
"12596","Germany",2018,"male",92,0.2274532
"12597","Germany",2018,"female",93,0.21249822
"12598","Germany",2018,"male",93,0.25011156
"12599","Germany",2018,"female",94,0.22874829
"12600","Germany",2018,"male",94,0.27171269
"12601","Germany",2018,"female",95,0.25877219
"12602","Germany",2018,"male",95,0.29432774
"12603","Germany",2018,"female",96,0.28431046
"12604","Germany",2018,"male",96,0.31856671
"12605","Germany",2018,"female",97,0.31045083
"12606","Germany",2018,"male",97,0.34296317
"12607","Germany",2018,"female",98,0.33687708
"12608","Germany",2018,"male",98,0.36725681
"12609","Germany",2018,"female",99,0.36325885
